OBJECTID,NAME,ADDRESS,FEAT_TYPE,SUB_TYPE,VANITY_NAME,SECONDARY_NAME,BLDG,PARENT_NAME,PARENT_TYPE,ACREAGE,PARENT_ACREAGE,Shape__Area,Shape__Length
7427,Monastery Stables,,Equestrian Facility,Stables,,,N,Wissahickon Valley Park,Park,7.89875334,2053.93558733,344068.305725098,3346.23932558842
7428,Kitchens Lane Complex,,Building,,,,Y,Wissahickon Valley Park,Park,0.02949759,2053.93558733,1284.90985107422,159.255145036007
7429,Kitchens Lane Barn,,Building,,,,Y,Wissahickon Valley Park,Park,0.01447119,2053.93558733,630.3623046875,103.518595074038
7430,Fingerspan Bridge,,Bridge,,,,N,Wissahickon Valley Park,Park,0.00833089,2053.93558733,362.892272949219,179.799888503779
7431,Glen Fern,,Historic Landmark,,,,Y,Wissahickon Valley Park,Park,0.05242919,2053.93558733,2283.80633544922,230.399815272148
7432,Guard Box at Valley Green Inn,,Building,,,,Y,Wissahickon Valley Park,Park,0.00539946,2053.93558733,235.199523925781,61.9710193408469
7433,Valley Green Inn Warming Sheds,,Historic Landmark,,,,Y,Wissahickon Valley Park,Park,0.03729818,2053.93558733,1624.70208740234,191.990395920047
7434,Valley Green Inn,,Historic Landmark,,,,Y,Wissahickon Valley Park,Park,0.15863569,2053.93558733,6910.14306640625,399.565800991607
7435,Thomas Mill Road Bridge,,Bridge,,,,Y,Wissahickon Valley Park,Park,0.05216213,2053.93558733,2272.17321777344,243.855708003347
7436,Harpers Meadow Shelter,,Building,,,,Y,Wissahickon Valley Park,Park,0.03030292,2053.93558733,1319.98980712891,148.863945600189
7437,Chestnut Hill West Station,,Transportation,,,,Y,Chestnut Hill West Station,Transportation,0.0246668,0.75871969,1074.48132324219,202.527721434256
7438,Chestnut Hill West Station,,Transportation,,,,N,Chestnut Hill West Station,Transportation,0.73405289,0.75871969,31975.2198486328,1351.02341937194
7439,Buckley Park,8199 GERMANTOWN AVE,Park,,,,N,,,0.17807496,2839.62372184,7756.91418457031,392.913920680134
7440,Wissahickon East,7530 ANDERSON ST,Park,,,,N,,,5.614821,2839.62372184,244580.624511719,2387.10764323177
7441,Woodward Pines,7930-34 LINCOLN DR,Park,,,,N,,,1.11479693,2839.62372184,48560.3602905273,1891.3511829843
7442,Belfield Recreation Center,2109 W CHEW AVE,Playground,,,,N,Belfield Recreation Center,Playground,3.84622624,4.1416359,167540.979064941,3207.72143667513
7443,Harper's Hollow Park,5850 OGONTZ AVE,Park,,,,N,,,3.61994569,2839.62372184,157684.203125,2388.47408362059
7444,Wister's Woods Park,432-60 E WISTER ST,Park,,,,N,,,49.56386393,2839.62372184,2158993.2767334,14498.5096739947
7445,Tacony Creek Park,,Park,,,,N,Tacony Creek Park,Park,173.07084967,173.21198679,7538942.11529541,57768.8564645351
7446,Northwood Park,999 ARROTT ST,Park,,,,N,Northwood Park,Park,6.69391908,6.6979487,291585.948974609,2707.72493858778
7447,Lauretha Vaird Boys/Girls Club / Tabor Rams Athletic Club Building,,Playground,,,,Y,Lauretha Vaird Boys/Girls Club Recreation Center,Park,0.29106745,6.05466094,12678.8471679688,536.785032034735
7448,Lauretha Vaird Boys/Girls Club Recreation Center,,Playground,,,,N,Lauretha Vaird Boys/Girls Club Recreation Center,Playground,5.76359349,6.05466094,251061.176025391,2650.34791106201
7449,Pine Road Toilet Building,,Building,,,,Y,Pennypack Creek Park,Park,0.01172511,1462.90857221,510.743957519531,92.8397472618255
7450,Pine Road Picnic Shelter,,Building,,,,Y,Pennypack Creek Park,Park,0.05892574,1462.90857221,2566.794921875,241.63007789449
7451,Verree Road Picnic Area Toilet Building,,Building,,,,Y,Pennypack Creek Park,Park,0.01862666,1462.90857221,811.374145507813,114.595603619366
7452,Pennypack Environmental Center Building,,Nature Center,,,,Y,Pennypack Creek Park,Park,0.09652934,1462.90857221,4204.80139160156,349.541733786973
7453,Verree Road House,,Building,,,,Y,Pennypack Creek Park,Park,0.05523997,1462.90857221,2406.24328613281,237.9731593417
7454,Kline House,,Building,,,,Y,Pennypack Creek Park,Park,0.02104245,1462.90857221,916.605590820313,125.106459166387
7455,Pennypack Creek Park,,Park,,,,N,Pennypack Creek Park,Park,1332.08159178,1462.90857221,58025237.9779663,105465.481886127
7456,Kline House Garage,,Building,,,,Y,Pennypack Creek Park,Park,0.03213222,1462.90857221,1399.67419433594,178.02582750565
7457,Fox Chase Farm,8800 PINE RD,Park,,,,N,Fox Chase Farm,Park,119.76838144,119.81895138,5217089.89276123,10128.4108490265
7458,Fox Chase Farm Wood Shed,,Park,,,,Y,Fox Chase Farm,Park,0.007205,119.81895138,313.848510742188,71.4808961075792
7459,Fox Chase Farm Farmers House,,Park,,,,Y,Fox Chase Farm,Park,0.03829453,119.81895138,1668.10290527344,181.126369108372
7460,Wooden Bridge Run,2855 WILLITS RD,Park,,,,N,,,49.09586334,2839.62372184,2138607.25311279,11671.0722224919
7461,Police Mounted Unit,,Police Station,,,,Y,Pennypack Creek Park,Park,0.27137583,1462.90857221,11821.0836791992,665.925527339296
7462,Krewstown Rd House,,Building,,,,Y,Pennypack Creek Park,Park,0.02534443,1462.90857221,1103.9990234375,150.249688301351
7463,Maternity B.V.M. Roman Catholic Church,,House of Worship,,,,Y,Pennypack Creek Park,Park,0.08518748,1462.90857221,3710.75201416016,248.856519625324
7464,Picnic Pavillon & Restrooms - Rhawn St,,Building,,,,Y,Pennypack Creek Park,Park,0.0383909,1462.90857221,1672.30078125,169.197433693597
7465,Ed Kelly Amphitheater,,Park,,,,Y,Pennypack Creek Park,Park,0.08216743,1462.90857221,3579.19903564453,242.952997624135
7466,Pennypack Comfort Station,,Building,,,,Y,Pennypack Creek Park,Park,0.013398,1462.90857221,583.614562988281,99.220092497546
7467,Guard Box at Rhawn St,,Building,,,,Y,Pennypack Creek Park,Park,0.00459789,1462.90857221,200.282958984375,62.1109583995853
7468,Philadelphia Correctional Facilities Campus,7999 STATE RD,Judicial,,,,Y,Pennypack Creek Park,Park,16.85466822,1462.90857221,734186.73815918,25942.8450204167
7469,30th Street Station,1 N 30TH ST,Transportation,,,,Y,30th Street Station,,8.81853713,8.81853713,384133.940856934,4470.69566987629
7470,Manayunk Canal,4500 MAIN ST,Park,,,,N,,,33.75898251,2839.62372184,1470535.39611816,24201.1660168708
7471,Leverington Park,,Park,,,,N,,,0.13079735,2839.62372184,5697.50988769531,351.165791432554
7472,Garden Roxborough United Neighbors,242-48 MONASTERY AVE,Garden,,,,N,,,0.82583111,2839.62372184,35973.0592041016,1055.48807770671
7473,John Coltrane House,1511 N 33RD ST,Building,Historic,,,Y,,,0.02697895,2839.62372184,1175.19830322266,192.021928982924
7474,Germantown Kitchen Garden,215 E PENN ST,Garden,,,,N,,,0.54750144,2839.62372184,23849.0670776367,662.016735471974
7475,Church Lane Garden,234 CHURCH LN,Garden,,,,N,,,0.3519228,2839.62372184,15329.6957397461,502.515942422765
7476,Pulaski Ave/Zeralda Garden,4539 PULASKI AVE,Garden,,,,N,,,0.11591486,2839.62372184,5049.23114013672,302.367575167462
7477,Penn Knox Garden,65 W PENN ST,Garden,,,,N,,,0.19912709,2839.62372184,8673.94146728516,389.522058535313
7478,Island Green Golf Course (Former),1 RED LION RD,Golf Course,,,,N,,,136.29506155,2839.62372184,5936989.13330078,10709.1829460245
7479,Tippi and Tula's Garden,132 APSLEY ST,Garden,,,,N,,,0.12989362,2839.62372184,5658.14343261719,378.441822267023
7480,Roxborough Presbyterian Community Garden,8238-40 RIDGE AVE,Garden,,,,N,Roxborough Church,House of Worship,0.36371786,0.36371786,15843.4867553711,732.116768200898
7481,Lower Roxborough Reservoir,400 DEARNLEY ST,Reservoir,,,,N,,,3.19693129,2839.62372184,139257.769775391,1429.90023142738
7482,Walnut Hill Community Farm,4617 LUDLOW ST,Garden,,,,N,,,0.13849921,2839.62372184,6033.00152587891,321.90668464367
7483,Holly Street Community Garden,320 N 41ST ST,Garden,,,,N,,,0.06673418,2839.62372184,2906.92938232422,227.025719759025
7484,Martin Community Garden,531 S 41ST ST,Garden,,,,N,,,0.16950556,2839.62372184,7383.63262939453,387.111095970772
7485,Harry O's Passyunk Gardens,1304-08 E PASSYUNK AVE,Garden,,,,N,,,0.0587886,2839.62372184,2560.82104492188,217.865024339537
7486,I-95 Park,,Park,,,,N,,,9.07923013,2839.62372184,395489.773132324,12114.8439546421
7487,Fort Mifflin,4701 FORT MIFFLIN RD,Historic Landmark,,,,N,Fort Mifflin,Historic Landmark,40.86852386,42.74769957,1780225.91375732,7815.60524921425
7488,Philadelphia International Airport,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,62.1817359,2310.1488647,2708625.98864746,51054.6573866566
7489,Garage 316 - PHL,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,0.22047374,2310.1488647,9603.79754638672,396.840889529629
7490,Terminal B-C,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,12.40496108,2310.1488647,540358.140258789,15104.002331634
7491,Terminal A West,,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,9.81679862,2310.1488647,427618.036987305,6120.60529963053
7492,Terminal D-E,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,9.08102455,2310.1488647,395567.955322266,12327.9508913746
7493,Terminal A East,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,6.30039774,2310.1488647,274444.28692627,7611.84486297714
7494,Marriot Hotel,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,1.04518122,2310.1488647,45527.9121704102,855.451060159244
7495,B Parking Garage,8500 ESSINGTON AVE,Parking Garage,,,,Y,Philadelphia International Airport,Airport Ground,3.42652505,2310.1488647,149258.834106445,2091.71398345453
7496,C Parking Garage,8500 ESSINGTON AVE,Parking Garage,,,,Y,Philadelphia International Airport,Airport Ground,2.5605727,2310.1488647,111538.100769043,1354.6827904459
7497,D Parking Garage,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,2.30976119,2310.1488647,100612.795166016,1298.5793167975
7498,A Parking Garage,8500 ESSINGTON AVE,Parking Garage,,,,Y,Philadelphia International Airport,Airport Ground,3.14720444,2310.1488647,137091.677307129,1739.26141258953
7499,Terminal F,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,5.2831373,2310.1488647,230132.69342041,7130.57991060816
7500,Starfinder Foundation Soccer Field,4015 MAIN ST,Playground,Soccer Field,,,Y,,,0.7348786,2839.62372184,32011.1837768555,782.078418350174
7501,Starfinder Foundation Soccer Field,4015 MAIN ST,Playground,,,,N,,,0.44107927,2839.62372184,19213.3361816406,1232.40834776072
7502,Northwest Service Building,5201 UMBRIA ST,Building,Multi-Use\Office Building,,,Y,Northwest Service Building,Building,0.29811499,0.29811499,12985.8367919922,514.173667341981
7503,Solly Stables Building 3,1140 SOLLY AVE,Building,Barn/Stables,,,Y,Solly Stables,Cultural,0.01280045,0.04782083,557.585266113281,97.1392955743817
7504,Solly Stables Building 2,1140 SOLLY AVE,Building,Barn\Stables,,,Y,Solly Stables,Cultural,0.03502038,0.04782083,1525.48150634766,186.716953761104
7505,Frankford Ave Shopping Center,8729-49 FRANKFORD AVE,Shopping Center Ground,Parking Lot,,,N,Frankford Ave Shopping Center,Shopping Center Ground,0.56007593,0.92671475,24396.8297729492,1823.275485884
7506,Frankford Ave Shopping Center,8729-49 FRANKFORD AVE,Shopping Center Ground,,,,Y,Frankford Ave Shopping Center,Shopping Center Ground,0.33758183,0.92671475,14705.0056152344,891.120170019287
7507,Park District 1 Office,3850 FORD RD,Building,Multi-Use\Office Building,,,Y,West Fairmount Park,Park,0.1260545,1360.43215983,5490.91204833984,320.276514360515
7508,South Georges Hill Restrooms,5050 S GEORGES HILL DR,Building,Restrooms,,,Y,West Fairmount Park,Park,0.04226482,1360.43215983,1841.04821777344,182.00020492722
7509,Judges Tower,1700 JOHN B KELLY DR,Structure,Radio\Cell Tower,,,Y,Judges Tower,Structure,0.00799378,0.00799378,348.207702636719,87.0573987992064
7510,Kelly Drive Reviewing Stand Building,1700 JOHN B KELLY DR,Building,Stage\Stands,,,Y,Kelly Drive Reviewing Stand Building,Building,0.06419521,0.06419521,2796.33184814453,288.246035900861
7511,Kelly Drive Comfort Station,1701 JOHN B KELLY DR,Building,Restrooms,,,Y,East Fairmount Park,Park,0.01113647,648.92993232,485.102600097656,89.4835174499034
7512,Supportive Housing - Appletree Family Center,1430 CHERRY ST,Building,Multi-Use\Office Building,,,Y,Supportive Housing - Appletree Family Center,Building,0.08823085,0.08823085,3843.32049560547,280.949236010009
7513,Supportive Housing - Roosevelt Darby Intake Center,802 N BROAD ST,Building,Multi-Use\Office Building,,,Y,Supportive Housing - Roosevelt Darby Intake Center,Building,0.07568302,0.07568302,3296.73895263672,381.371592113489
7514,Chenrezig Tibetan Buddhist Center of Philadelphia,,House of Worship,,,,Y,,,0.04050826,2839.62372184,1764.53271484375,198.89722865766
7515,Northeast Tower Center,4670 E ROOSEVELT BLVD,Shopping Center Ground,,,,Y,Northeast Tower Center,Shopping Center Ground,0.11019559,43.09522888,4800.10083007813,340.644149155595
7516,Tacony Academy Charter HS,6201 KEYSTONE ST,School,Charter High School,,,Y,,,0.5732273,2839.62372184,24969.6811523438,863.970736282835
7517,St Josaphat Ukrainian Catholic School,4521 LONGSHORE AVE,School,,,,Y,,,0.54456936,2839.62372184,23721.3466796875,878.48373534768
7518,Stern Hebrew HS,8244 SUMMERDALE AVE,School,High School,,,Y,,,0.21007361,2839.62372184,9150.76977539063,397.038118879742
7519,Stern Hebrew HS,8244 SUMMERDALE AVE,Garage,High School,,,Y,,,0.01856563,2839.62372184,808.715515136719,120.612317879812
7520,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.85410495,104.42301272,37204.6628417969,1479.08772870841
7521,Philadelphia Military Academy at Elverson,2118 N 13TH ST,High School,,,,Y,Philadelphia Military Academy at Elverson,High School,0.59136619,2.49666284,25759.8184204102,977.711189470473
7522,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.09145474,104.42301272,3983.75268554688,310.03899867911
7523,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.09137567,104.42301272,3980.30816650391,385.466786302822
7524,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.04717277,104.42301272,2054.83782958984,235.606548224088
7525,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.06980583,104.42301272,3040.72967529297,249.448597930061
7526,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.06907136,104.42301272,3008.73614501953,299.29295300013
7527,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.05986024,104.42301272,2607.50177001953,342.234208283426
7528,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.04239558,104.42301272,1846.74401855469,232.488336647448
7529,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.03967538,104.42301272,1728.25256347656,228.00471347114
7530,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.03001729,104.42301272,1307.54815673828,173.342483551615
7531,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.02893904,104.42301272,1260.57940673828,203.644068815127
7532,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.02635655,104.42301272,1148.08654785156,169.03146849807
7533,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.01111246,104.42301272,484.056640625,88.1656537546932
7534,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.00912188,104.42301272,397.347351074219,79.7354521544474
7535,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.00749185,104.42301272,326.343688964844,74.1457027592591
7536,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.00703995,104.42301272,306.658935546875,71.1316163289336
7537,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.00564052,104.42301272,245.699951171875,64.8844542268165
7538,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.00549278,104.42301272,239.264831542969,65.3379945637167
7539,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.00407626,104.42301272,177.56103515625,53.4039302407239
7540,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.00407589,104.42301272,177.544982910156,53.8302851047954
7541,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.00407384,104.42301272,177.4560546875,53.3008948339958
7542,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.00395805,104.42301272,172.411865234375,60.5042664426203
7543,Temple University Main Campus,2020 N BROAD ST,University/College Ground,,,,Y,Temple University Main Campus,University/College Ground,0.00391856,104.42301272,170.691650390625,53.410841545145
